interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,battery_discharge_to_load_ratio
2024-05-27 07:00:00+00:00,2024-05-27 08:00:00+00:00,39313.575000000004,10815.616666666667,0.2159919756057295,50082.000000000000,50316.30362955729,6021.75,47.19166666666667,5000.45,49.475,0.4083333333333334,10768.016666666666,28368.100000000002,50.508333333333326,0.0009944762769262818
2024-05-27 08:00:00+00:00,2024-05-27 09:00:00+00:00,38398.708333333336,10752.716666666667,0.2189736169315153,49104.083333333333,49073.22734832764,5570.933333333333,47.34166666666667,5001.158333333334,45.441666666666656,0.4416666666666667,10704.933333333332,27956.583333333332,50.574999999999996,0.0009260814842848371
2024-05-27 09:00:00+00:00,2024-05-27 10:00:00+00:00,39184.55,9441.008333333333,0.19429150375244197,48578.333333333333,48805.83960469564,5962.608333333334,47.224999999999994,5001.6833333333325,89.59999999999998,0.42500000000000004,9393.358333333332,28341.533333333336,50.55000000000001,0.0018410825208620687
2024-05-27 10:00:00+00:00,2024-05-27 11:00:00+00:00,40484.35833333333,8155.2249999999985,0.16782205578820206,48592.333333333333,48663.59777323405,6382.716666666667,47.25,5001.416666666667,95.39166666666667,0.39999999999999997,8107.574999999998,29056.899999999998,50.550000000000004,0.001962512932516131
2024-05-27 11:00:00+00:00,2024-05-27 12:00:00+00:00,41968.558333333334,6618.066666666667,0.13634272464177205,48539.416666666667,48356.335637410484,6839.091666666667,47.208333333333336,5002.741666666667,328.68333333333334,109.00833333333333,6461.849999999999,29738.916666666668,50.48333333333333,0.006772130173420668
2024-05-27 12:00:00+00:00,2024-05-27 13:00:00+00:00,41174.85833333333,8644.733333333334,0.1733743273067118,49772.333333333333,49262.760007222496,6525.474999999999,47.25833333333333,5002.825,101.22499999999998,3492.0249999999996,5105.45,29517.21666666667,50.55833333333334,0.0020542979608671077
2024-05-27 13:00:00+00:00,2024-05-27 14:00:00+00:00,39647.75,12699.908333333333,0.24267102431314602,52300.250000000000,52913.944559733085,5923.041666666667,47.40833333333333,5001.616666666667,120.30833333333332,9483.441666666668,3169.0583333333325,28698.7,50.65833333333334,0.002288085521895245
2024-05-27 14:00:00+00:00,2024-05-27 15:00:00+00:00,41293.416666666664,15212.766666666668,0.26930663896416296,56458.833333333333,56168.8228378296,6771.825000000001,47.349999999999994,5001.075,142.3416666666667,12817.625,2347.7916666666665,29760.374999999996,50.599999999999994,0.002527375869558658
2024-05-27 15:00:00+00:00,2024-05-27 16:00:00+00:00,43023.74166666667,18207.783333333336,0.29735929016552753,61184.083333333333,60671.77158355713,7519.416666666668,47.44166666666667,4999.766666666667,94.5,14679.366666666667,3480.975,30594.574999999997,65.73333333333332,0.0015467062452352274
2024-05-27 16:00:00+00:00,2024-05-27 17:00:00+00:00,44751.666666666664,21062.391666666666,0.32028778691629417,65755.083333333333,65463.65182240804,7624.891666666667,58.974999999999994,4999.483333333333,210.54999999999998,16377.883333333331,4625.533333333334,31680.491666666665,93.22500000000001,0.003184778732547322
